User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Jeffrey Bates,Data Visualization with Matplotlib,65.0,90,95,85
Jeffrey Bates,Introduction to Content Creation,76.0,87,78,83
Jeffrey Bates,Employee Engagement Techniques,68.0,76,51,69
Jeffrey Bates,React,53.0,75,73,72
Jeffrey Bates,User Interface Design for Mobile Apps,57.0,79,55,67
Jeffrey Bates,Cloud Cost Management,97.0,90,53,82
Elizabeth Cowan,Data Ethics,74.0,71,82,82
Elizabeth Cowan,Data Analysis with Pandas,87.0,58,53,75
Elizabeth Cowan,Data Cleaning & Preprocessing,95.0,89,50,80
Elizabeth Cowan,Data Analysis for Business Decisions,100.0,70,82,91
Elizabeth Cowan,Data Visualization with Matplotlib,80.0,99,91,90
Elizabeth Cowan,Statistical Analysis,54.0,95,53,67
Elizabeth Cowan,Version Control with Git,79.0,88,56,76
Elizabeth Cowan,Agile Methodologies,73.0,59,77,78
Elizabeth Cowan,Continuous Integration and Delivery,50.0,51,52,61
Elizabeth Cowan,Stakeholder Analysis,94.0,94,89,93
Elizabeth Cowan,Microservices in Cloud,97.0,93,98,98
Bryan Brewer,Data Analysis for Business Decisions,93.0,55,62,80
Bryan Brewer,Data Visualization with Matplotlib,80.0,88,58,77
Bryan Brewer,Data Ethics,67.0,82,55,71
Bryan Brewer,Data Cleaning & Preprocessing,70.0,72,65,74
Bryan Brewer,Data Analysis with Pandas,99.0,93,68,88
Bryan Brewer,Risk Management in Projects,67.0,59,59,70
Bryan Brewer,Predictive Analytics,58.0,61,73,72
Bryan Brewer,Web Performance Optimization,91.0,71,70,83
Bryan Brewer,Express.js,65.0,62,68,73
Bryan Brewer,User Interface Design for Mobile Apps,68.0,88,68,76
Bryan Brewer,Containerization with Docker,91.0,87,69,85
Bryan Brewer,Budgeting Basics,83.0,98,81,87
Bryan Brewer,Vulnerability Assessment,83.0,97,97,93
Samantha Cox,Data Cleaning & Preprocessing,51.0,73,91,77
Samantha Cox,Data Ethics,64.0,70,99,84
Samantha Cox,Data Analysis with Pandas,94.0,99,82,92
Samantha Cox,Data Visualization with Matplotlib,78.0,70,53,73
Samantha Cox,Data Analysis for Business Decisions,78.0,74,52,73
Samantha Cox,Conflict Resolution in HR,95.0,52,70,83
Samantha Cox,Frontend Development Basics,68.0,79,69,76
Samantha Cox,HR Analytics,76.0,95,70,81
Samantha Cox,Cryptocurrency Fundamentals,91.0,64,91,90
Samantha Cox,Ethics in AI,58.0,95,82,78
Samantha Cox,Presentation Skills for Sales,52.0,54,96,77
Samantha Cox,2D Game Development,78.0,84,93,88
Samantha Cox,Introduction to Game Development,60.0,91,65,73
Samantha Cox,User Interface Design for Mobile Apps,63.0,50,78,74
Samantha Cox,AI for Business,62.0,53,59,68
Alexander Carter,Data Analysis for Business Decisions,51.0,98,56,67
Alexander Carter,Data Visualization with Matplotlib,69.0,88,56,73
Alexander Carter,Data Analysis with Pandas,72.0,64,71,76
Alexander Carter,Data Ethics,51.0,72,76,72
Alexander Carter,Data Cleaning & Preprocessing,67.0,77,90,83
Alexander Carter,SEO Best Practices,86.0,51,64,78
Alexander Carter,Talent Acquisition Strategies,92.0,88,87,91
Alexander Carter,Hardware Repair Skills,68.0,62,61,71
Alexander Carter,Malware Analysis,61.0,87,64,72
Alexander Carter,Conversion Rate Optimization,74.0,53,81,80
Jennifer Crosby,Data Visualization with Matplotlib,77.0,75,99,89
Jennifer Crosby,Data Analysis for Business Decisions,85.0,86,75,85
Jennifer Crosby,Data Cleaning & Preprocessing,69.0,94,93,86
Jennifer Crosby,Data Ethics,57.0,69,83,76
Jennifer Crosby,Data Analysis with Pandas,55.0,88,91,80
Jennifer Crosby,Multiplayer Game Development,61.0,63,80,76
Jennifer Crosby,Content Management Systems (CMS),95.0,93,94,95
Jennifer Crosby,Digital Sales Techniques,89.0,61,74,83
Jennifer Crosby,Infrastructure as Code,82.0,72,52,74
Jennifer Crosby,Graphic Design Basics for Content,95.0,70,54,79
Jennifer Crosby,Change Management Strategies,98.0,91,91,95
Jennifer Crosby,User Research Techniques,98.0,60,50,78
Jennifer Crosby,Interaction Design Principles,58.0,77,57,68
Jennifer Crosby,Node.js,75.0,77,65,77
Eric Lee DDS,Data Analysis with Pandas,52.0,97,97,82
Eric Lee DDS,Data Visualization with Matplotlib,77.0,53,93,85
Eric Lee DDS,Data Cleaning & Preprocessing,81.0,89,56,77
Eric Lee DDS,Data Analysis for Business Decisions,72.0,54,96,84
Eric Lee DDS,Data Ethics,61.0,81,78,77
Eric Lee DDS,Performance Management Systems,89.0,97,72,86
Eric Lee DDS,Understanding Financial Markets,76.0,69,75,80
Eric Lee DDS,Presentation Skills for Sales,89.0,94,77,88
Eric Lee DDS,Progressive Web Apps (PWAs),64.0,76,99,85
Eric Lee DDS,Performance Optimization for Mobile Apps,68.0,78,88,82
Tyler Clay,Data Ethics,70.0,69,71,76
Tyler Clay,Data Analysis for Business Decisions,60.0,80,63,71
Tyler Clay,Data Cleaning & Preprocessing,56.0,64,94,79
Tyler Clay,Data Analysis with Pandas,75.0,66,84,82
Tyler Clay,Data Visualization with Matplotlib,53.0,81,50,64
Tyler Clay,2D Game Development,87.0,54,75,82
Tyler Clay,Introduction to Cloud Computing,83.0,100,78,86
Tyler Clay,Investing Fundamentals,82.0,81,85,87
Tyler Clay,Configuration Management with Ansible,92.0,60,74,84
Tyler Clay,Introduction to Business Analysis,96.0,85,71,87
Tyler Clay,Malware Analysis,94.0,98,81,91
Tyler Clay,Content Promotion Strategies,55.0,65,71,71
Brandy Werner,Data Analysis with Pandas,66.0,52,91,80
Brandy Werner,Data Visualization with Matplotlib,93.0,100,84,92
Brandy Werner,Data Analysis for Business Decisions,81.0,60,57,74
Brandy Werner,Data Ethics,84.0,68,60,77
Brandy Werner,Data Cleaning & Preprocessing,59.0,65,93,80
Brandy Werner,Machine Learning Basics,82.0,90,90,89
Brandy Werner,Supervised Learning,67.0,69,81,79
Brandy Werner,Configuration Management with Ansible,77.0,97,80,85
Brandy Werner,Hardware Repair Skills,59.0,84,69,73
Brandy Werner,Version Control with Git,58.0,67,51,65
Brandy Werner,Cross-Platform Development with Flutter,67.0,65,90,81
Brandy Werner,Big Data with Spark,88.0,97,67,84
Brandy Werner,Game Design Principles,73.0,69,51,70
Kelly Parks,Data Ethics,65.0,80,97,85
Kelly Parks,Data Cleaning & Preprocessing,92.0,90,69,85
Kelly Parks,Data Visualization with Matplotlib,64.0,99,91,84
Kelly Parks,Data Analysis with Pandas,65.0,54,67,72
Kelly Parks,Data Analysis for Business Decisions,79.0,94,83,86
Kelly Parks,Version Control with Git,92.0,92,52,80
Kelly Parks,Investing Fundamentals,63.0,69,63,71
Kelly Parks,Malware Analysis,60.0,87,91,82
Kelly Parks,Infrastructure as Code,97.0,69,90,92
Kelly Parks,AI in Healthcare,62.0,66,76,75
Kelly Parks,Introduction to Game Development,66.0,63,65,72
Kelly Parks,Networking Basics,60.0,57,89,78
Kelly Parks,Podcasting Fundamentals,52.0,51,82,72
Kelly Parks,Deep Learning Fundamentals,72.0,66,90,83
Linda Butler,Data Analysis with Pandas,97.0,63,68,84
Linda Butler,Data Visualization with Matplotlib,57.0,86,90,80
Linda Butler,Data Cleaning & Preprocessing,85.0,61,75,82
Linda Butler,Data Analysis for Business Decisions,65.0,50,95,81
Linda Butler,Data Ethics,82.0,63,71,80
Linda Butler,Talent Acquisition Strategies,88.0,92,91,92
Linda Butler,SEO Fundamentals,98.0,56,53,78
Linda Butler,Risk Management in Finance,91.0,73,98,93
Linda Butler,Introduction to Game Development,76.0,81,67,78
Linda Butler,Containerization with Docker,74.0,88,53,73
Linda Butler,Unity Basics,56.0,52,86,75
Linda Butler,Speech Recognition Technologies,74.0,93,69,79
Linda Butler,Quality Management,62.0,80,98,84
Linda Butler,Deployment of ML Models,56.0,59,70,70
Linda Butler,Usability Testing,66.0,71,73,76
Catherine Cruz,Data Analysis for Business Decisions,74.0,84,60,75
Catherine Cruz,Data Cleaning & Preprocessing,96.0,69,82,89
Catherine Cruz,Data Analysis with Pandas,73.0,63,90,83
Catherine Cruz,Data Visualization with Matplotlib,100.0,95,74,90
Catherine Cruz,Data Ethics,52.0,62,53,63
Catherine Cruz,Content Marketing Strategies,69.0,74,56,71
Catherine Cruz,Agile Methodologies,59.0,96,69,74
Catherine Cruz,Customer Service Skills for IT,53.0,66,96,79
Catherine Cruz,Change Management Strategies,50.0,90,60,68
Catherine Cruz,Serverless Architecture,84.0,72,78,84
Catherine Cruz,Ethical Hacking Basics,60.0,90,69,74
Sabrina Rodriguez,Data Ethics,55.0,79,60,68
Sabrina Rodriguez,Data Cleaning & Preprocessing,77.0,90,82,85
Sabrina Rodriguez,Data Visualization with Matplotlib,72.0,57,96,84
Sabrina Rodriguez,Data Analysis for Business Decisions,57.0,99,52,68
Sabrina Rodriguez,Data Analysis with Pandas,93.0,83,99,95
Sabrina Rodriguez,Natural Language Processing Techniques,93.0,53,92,90
Sabrina Rodriguez,AWS Fundamentals,86.0,87,90,90
Sabrina Rodriguez,Introduction to Finance,67.0,86,69,76
Sabrina Rodriguez,Understanding Consumer Behavior,95.0,58,74,85
Sabrina Rodriguez,Cloud Cost Management,55.0,76,75,73
Sabrina Rodriguez,Affiliate Marketing,60.0,72,87,79
Sabrina Rodriguez,Reinforcement Learning Techniques,85.0,89,59,79
Sabrina Rodriguez,Introduction to Content Creation,93.0,78,83,89
Sabrina Rodriguez,Project Management Basics,73.0,70,90,84
Sabrina Rodriguez,Hyperledger Basics,85.0,96,58,80
Melissa Rodriguez,Data Analysis for Business Decisions,50.0,65,56,64
Melissa Rodriguez,Data Visualization with Matplotlib,95.0,63,56,79
Melissa Rodriguez,Data Cleaning & Preprocessing,69.0,59,77,77
Melissa Rodriguez,Data Ethics,76.0,71,71,79
Melissa Rodriguez,Data Analysis with Pandas,91.0,62,89,89
Melissa Rodriguez,Cloud Security Best Practices,100.0,53,51,78
Melissa Rodriguez,Podcasting Fundamentals,83.0,64,75,82
Melissa Rodriguez,Performance Optimization for Mobile Apps,63.0,80,83,79
Melissa Rodriguez,Time Management for Sales,58.0,95,81,78
Melissa Rodriguez,Cryptography Basics,88.0,54,96,90
Melissa Rodriguez,Cloud Cost Management,55.0,54,62,66
Melissa Rodriguez,Email Marketing Basics,58.0,83,95,82
George Douglas,Data Analysis with Pandas,90.0,90,99,95
George Douglas,Data Analysis for Business Decisions,69.0,98,59,75
George Douglas,Data Visualization with Matplotlib,92.0,76,77,87
George Douglas,Data Ethics,95.0,90,56,82
George Douglas,Data Cleaning & Preprocessing,93.0,72,95,93
George Douglas,Frontend Development Basics,77.0,82,80,83
George Douglas,Content Strategy Development,81.0,94,67,81
George Douglas,Quality Management,88.0,75,72,84
George Douglas,Big Data with Spark,68.0,98,92,86
George Douglas,Network Security Fundamentals,95.0,91,52,81
George Douglas,Ethereum Development,84.0,61,86,86
Stephanie Watts,Data Visualization with Matplotlib,78.0,59,59,74
Stephanie Watts,Data Ethics,79.0,87,87,87
Stephanie Watts,Data Analysis for Business Decisions,58.0,70,61,69
Stephanie Watts,Data Cleaning & Preprocessing,54.0,53,92,76
Stephanie Watts,Data Analysis with Pandas,84.0,50,97,88
Stephanie Watts,Introduction to Machine Learning,78.0,75,50,72
Stephanie Watts,Social Media Marketing,91.0,86,93,93
Stephanie Watts,Business Process Modeling,80.0,71,63,77
Stephanie Watts,HR Technology Tools,52.0,64,54,64
Stephanie Watts,Vulnerability Assessment,61.0,65,90,79
Stephanie Watts,Troubleshooting Techniques,59.0,96,100,85
Stephanie Watts,Publishing Mobile Apps,57.0,90,99,84
Stephanie Watts,Negotiation Techniques,50.0,86,60,67
Stephanie Watts,API Development,78.0,100,60,78
Hannah Tucker,Data Analysis with Pandas,79.0,50,90,84
Hannah Tucker,Data Cleaning & Preprocessing,97.0,65,85,90
Hannah Tucker,Data Analysis for Business Decisions,60.0,62,50,65
Hannah Tucker,Data Ethics,87.0,63,75,83
Hannah Tucker,Data Visualization with Matplotlib,51.0,94,66,70
Hannah Tucker,Cloud Support Fundamentals,60.0,56,77,74
Hannah Tucker,JavaScript Frameworks Overview,84.0,85,84,87
Hannah Tucker,User Interface Design for Mobile Apps,68.0,88,78,80
Hannah Tucker,API Development,97.0,55,78,87
Hannah Tucker,AWS Fundamentals,74.0,88,70,79
James Carroll,Data Cleaning & Preprocessing,89.0,92,60,81
James Carroll,Data Ethics,90.0,63,74,84
James Carroll,Data Analysis for Business Decisions,76.0,54,86,82
James Carroll,Data Visualization with Matplotlib,77.0,95,83,86
James Carroll,Data Analysis with Pandas,100.0,56,91,92
James Carroll,Diversity and Inclusion Initiatives,61.0,91,53,69
James Carroll,Introduction to DevOps,81.0,62,92,87
James Carroll,Configuration Management with Ansible,88.0,65,94,90
James Carroll,User Research Techniques,55.0,54,89,76
James Carroll,Budgeting Basics,95.0,87,60,83
James Carroll,Progressive Web Apps (PWAs),67.0,80,55,71
James Carroll,Introduction to Content Creation,50.0,72,86,75
James Carroll,Project Management Basics,52.0,93,73,73
James Carroll,Automating Cloud Deployments,72.0,87,89,85
Connie Torres,Data Ethics,94.0,95,81,91
Connie Torres,Data Cleaning & Preprocessing,70.0,57,81,79
Connie Torres,Data Analysis for Business Decisions,99.0,96,52,82
Connie Torres,Data Visualization with Matplotlib,92.0,81,71,85
Connie Torres,Data Analysis with Pandas,62.0,53,67,70
Connie Torres,Mobile Testing Strategies,95.0,87,60,83
Connie Torres,Backend Development Fundamentals,99.0,64,90,93
Connie Torres,Editing and Proofreading Techniques,94.0,60,58,79
Connie Torres,SWOT Analysis for Business,91.0,98,100,97
Connie Torres,Quality Management,51.0,55,69,68
Connie Torres,Blockchain Use Cases,58.0,84,63,71
Connie Torres,Stakeholder Management,95.0,71,62,82
Connie Torres,Introduction to AI,52.0,98,96,82
Patrick Carey,Data Analysis with Pandas,54.0,97,80,77
Patrick Carey,Data Visualization with Matplotlib,90.0,55,80,85
Patrick Carey,Data Cleaning & Preprocessing,87.0,65,86,87
Patrick Carey,Data Analysis for Business Decisions,52.0,51,66,66
Patrick Carey,Data Ethics,76.0,97,76,83
Patrick Carey,Blockchain Use Cases,72.0,71,72,78
Patrick Carey,HR Technology Tools,94.0,54,91,90
Patrick Carey,SEO for Content Creators,85.0,58,78,83
Patrick Carey,Predictive Analytics,67.0,66,93,83
Patrick Carey,Network Security Fundamentals,69.0,60,82,79
Patrick Carey,Visual Design Basics,95.0,81,66,84
Patrick Carey,Express.js,59.0,58,72,72
Patrick Carey,Node.js,65.0,85,67,75
Patrick Carey,Risk Management in Projects,88.0,67,82,86
Lindsey Williams,Data Analysis with Pandas,59.0,98,84,80
Lindsey Williams,Data Analysis for Business Decisions,85.0,67,74,82
Lindsey Williams,Data Ethics,92.0,86,59,81
Lindsey Williams,Data Visualization with Matplotlib,69.0,86,76,79
Lindsey Williams,Data Cleaning & Preprocessing,84.0,65,73,81
Lindsey Williams,Content Promotion Strategies,68.0,91,88,84
Lindsey Williams,Brand Management Online,89.0,58,50,74
Lindsey Williams,Personal Finance Skills,85.0,60,58,76
Lindsey Williams,Wireframing and Prototyping,76.0,94,85,86
Lindsey Williams,Business Case Development,86.0,64,84,86
Lindsey Williams,Game Testing Techniques,64.0,51,87,78
Lindsey Williams,Blockchain Use Cases,89.0,96,74,87
Lindsey Williams,Introduction to Cloud Computing,88.0,52,68,80
Lindsey Williams,3D Game Development,50.0,97,96,81
Sean Crawford,Data Ethics,84.0,63,65,78
Sean Crawford,Data Analysis for Business Decisions,54.0,75,78,74
Sean Crawford,Data Analysis with Pandas,71.0,65,77,78
Sean Crawford,Data Cleaning & Preprocessing,56.0,66,70,71
Sean Crawford,Data Visualization with Matplotlib,75.0,67,86,83
Sean Crawford,Project Management Tools Overview,100.0,51,62,82
Sean Crawford,AWS Fundamentals,65.0,66,88,80
Sean Crawford,Computer Vision Applications,79.0,95,62,79
Sean Crawford,React,72.0,63,76,78
Sean Crawford,Microservices in Cloud,88.0,67,81,86
Sean Crawford,Stakeholder Analysis,91.0,52,56,77
Douglas Norton,Data Ethics,52.0,90,99,82
Douglas Norton,Data Cleaning & Preprocessing,75.0,74,72,79
Douglas Norton,Data Analysis with Pandas,59.0,54,63,68
Douglas Norton,Data Visualization with Matplotlib,84.0,53,83,84
Douglas Norton,Data Analysis for Business Decisions,50.0,82,58,66
Douglas Norton,Big Data with Spark,85.0,57,71,80
Douglas Norton,Game Monetization Strategies,60.0,62,92,79
Douglas Norton,Remote Support Techniques,81.0,100,64,81
Douglas Norton,Hyperledger Basics,52.0,67,89,76
Douglas Norton,Business Case Development,57.0,60,89,77
Douglas Norton,Graphic Design Basics for Content,61.0,80,92,82
Douglas Norton,AI in IoT,74.0,67,71,77
Morgan Howe,Data Visualization with Matplotlib,66.0,65,78,77
Morgan Howe,Data Ethics,67.0,90,92,85
Morgan Howe,Data Analysis with Pandas,54.0,99,98,83
Morgan Howe,Data Cleaning & Preprocessing,88.0,100,56,80
Morgan Howe,Data Analysis for Business Decisions,83.0,85,66,81
Morgan Howe,Mobile Testing Strategies,95.0,58,67,82
Morgan Howe,Presentation Skills for Business Analysts,88.0,61,74,83
Morgan Howe,Google Ads Fundamentals,81.0,93,62,79
Morgan Howe,Email Marketing Basics,66.0,94,63,75
Morgan Howe,Microservices in Cloud,57.0,71,75,73
Morgan Howe,ITIL Foundations,66.0,85,57,72
Marcus White,Data Cleaning & Preprocessing,90.0,57,74,83
Marcus White,Data Analysis for Business Decisions,51.0,84,65,69
Marcus White,Data Ethics,52.0,70,95,78
Marcus White,Data Analysis with Pandas,71.0,80,63,75
Marcus White,Data Visualization with Matplotlib,78.0,59,85,83
Marcus White,Performance Optimization for Mobile Apps,57.0,73,56,67
Marcus White,Understanding Financial Markets,71.0,54,50,68
Marcus White,Model Evaluation,87.0,63,58,77
Marcus White,Project Management Tools Overview,57.0,74,59,68
Marcus White,Cloud Security Best Practices,83.0,51,69,78
Marcus White,Python for Data Science,55.0,97,88,80
Marcus White,AI in Healthcare,62.0,85,73,76
Marcus White,Budgeting Basics,76.0,54,52,70
Amanda Mitchell,Data Ethics,51.0,54,85,73
Amanda Mitchell,Data Analysis with Pandas,72.0,58,63,73
Amanda Mitchell,Data Cleaning & Preprocessing,82.0,61,71,80
Amanda Mitchell,Data Analysis for Business Decisions,91.0,68,57,79
Amanda Mitchell,Data Visualization with Matplotlib,65.0,66,79,77
Amanda Mitchell,Wireframing and Prototyping,63.0,50,63,69
Amanda Mitchell,Web Performance Optimization,93.0,80,55,80
Amanda Mitchell,Consensus Algorithms,56.0,65,77,73
Amanda Mitchell,Financial Analysis Techniques,97.0,57,95,93
Amanda Mitchell,Natural Language Processing Techniques,86.0,59,57,76
Amanda Mitchell,API Development,57.0,95,58,70
Amanda Mitchell,Monitoring and Logging,84.0,74,79,84
Amanda Mitchell,Troubleshooting Techniques,100.0,70,69,86
Amanda Mitchell,JavaScript Frameworks Overview,87.0,87,97,93
Amanda Mitchell,RESTful Services,96.0,66,72,85
Dr. Lisa Wood,Data Cleaning & Preprocessing,81.0,50,53,72
Dr. Lisa Wood,Data Ethics,71.0,84,72,78
Dr. Lisa Wood,Data Visualization with Matplotlib,74.0,76,82,82
Dr. Lisa Wood,Data Analysis for Business Decisions,91.0,50,56,76
Dr. Lisa Wood,Data Analysis with Pandas,98.0,80,79,90
Dr. Lisa Wood,Content Promotion Strategies,56.0,100,67,73
Dr. Lisa Wood,AWS Fundamentals,83.0,53,65,77
Dr. Lisa Wood,Express.js,73.0,89,94,87
Dr. Lisa Wood,JavaScript Basics,98.0,68,50,79
Dr. Lisa Wood,Incident Response,81.0,78,53,75
Dr. Lisa Wood,Design Tools Overview,87.0,67,58,77
Dr. Lisa Wood,Content Management Systems (CMS),68.0,66,73,76
Dr. Lisa Wood,Speech Recognition Technologies,67.0,74,88,82
Dr. Lisa Wood,Time Series Analysis,81.0,91,54,76
Timothy Parker,Data Analysis with Pandas,84.0,86,64,80
Timothy Parker,Data Cleaning & Preprocessing,83.0,82,64,80
Timothy Parker,Data Visualization with Matplotlib,53.0,62,59,65
Timothy Parker,Data Analysis for Business Decisions,73.0,60,62,73
Timothy Parker,Data Ethics,92.0,70,69,83
Timothy Parker,Reinforcement Learning,74.0,85,100,89
Timothy Parker,SEO Fundamentals,50.0,92,61,68
Timothy Parker,Conflict Resolution in HR,80.0,98,95,91
Timothy Parker,MongoDB,100.0,70,67,85
Timothy Parker,Project Management Basics,89.0,71,79,86
Timothy Parker,Version Control with Git,73.0,72,60,74
Timothy Parker,Web Performance Optimization,59.0,76,51,66
Timothy Parker,Unreal Engine Basics,62.0,71,91,81
Timothy Parker,Unity Basics,82.0,61,59,75
Timothy Parker,RESTful Services,93.0,97,54,81
Christina Davis,Data Cleaning & Preprocessing,72.0,87,95,87
Christina Davis,Data Visualization with Matplotlib,68.0,58,74,75
Christina Davis,Data Analysis with Pandas,83.0,75,83,86
Christina Davis,Data Analysis for Business Decisions,76.0,68,76,80
Christina Davis,Google Cloud Platform Essentials,100.0,68,56,81
Christina Davis,Conversion Rate Optimization,61.0,85,59,70
Christina Davis,Risk Management in Finance,79.0,95,51,75
Christina Davis,User Research Techniques,62.0,54,64,70
Christina Davis,AI in Healthcare,97.0,90,75,89
Christina Davis,HR Analytics,71.0,75,55,72
Christina Davis,Networking Basics,56.0,54,86,75
Nathan Haynes,Data Visualization with Matplotlib,59.0,94,80,78
Nathan Haynes,Data Analysis for Business Decisions,56.0,87,99,83
Nathan Haynes,Data Cleaning & Preprocessing,96.0,85,92,94
Nathan Haynes,Data Analysis with Pandas,67.0,81,68,75
Nathan Haynes,Data Ethics,50.0,93,81,75
Nathan Haynes,Sales Fundamentals,55.0,57,67,68
Nathan Haynes,Labor Laws and Compliance,100.0,87,63,86
Nathan Haynes,Computer Vision Applications,65.0,60,78,76
Nathan Haynes,Android Development Basics,84.0,89,90,90
Nathan Haynes,Interaction Design Principles,83.0,61,84,85
Nathan Haynes,SWOT Analysis for Business,83.0,84,69,82
Nathan Haynes,Web Accessibility Standards,95.0,64,99,94
Nathan Haynes,Risk Management in Projects,92.0,60,75,84
Nathan Haynes,Stakeholder Management,70.0,77,69,76
Nathan Haynes,Progressive Web Apps (PWAs),65.0,91,85,82
Brandon Jones Jr.,Data Ethics,55.0,59,58,65
Brandon Jones Jr.,Data Visualization with Matplotlib,51.0,63,93,77
Brandon Jones Jr.,Data Analysis with Pandas,92.0,66,64,81
Brandon Jones Jr.,Data Cleaning & Preprocessing,57.0,69,67,70
Brandon Jones Jr.,Data Analysis for Business Decisions,90.0,88,92,92
Brandon Jones Jr.,Design Thinking Process,95.0,98,61,84
Brandon Jones Jr.,Game Monetization Strategies,56.0,67,89,77
Brandon Jones Jr.,Introduction to IT Support,62.0,53,71,72
Brandon Jones Jr.,Investing Fundamentals,74.0,95,94,88
Brandon Jones Jr.,Azure Basics,85.0,50,70,79
Brandon Jones Jr.,Introduction to UI/UX Design,66.0,66,59,70
Keith Brandt,Data Cleaning & Preprocessing,96.0,71,97,95
Keith Brandt,Data Ethics,61.0,75,89,80
Keith Brandt,Data Analysis for Business Decisions,58.0,74,63,70
Keith Brandt,Data Analysis with Pandas,77.0,65,92,86
Keith Brandt,Data Visualization with Matplotlib,58.0,90,72,74
Keith Brandt,Python for Data Science,85.0,73,73,83
Keith Brandt,Brand Management Online,88.0,78,78,86
Keith Brandt,Introduction to Blockchain,73.0,81,94,87
Keith Brandt,Sales Fundamentals,68.0,85,74,78
Keith Brandt,Cryptography Basics,69.0,88,55,72
Keith Brandt,DevOps in the Cloud,95.0,66,50,77
Caitlin Glass,Data Ethics,59.0,78,65,71
Caitlin Glass,Data Analysis for Business Decisions,60.0,63,98,82
Caitlin Glass,Data Analysis with Pandas,58.0,63,55,66
Caitlin Glass,Data Visualization with Matplotlib,50.0,50,80,70
Caitlin Glass,Data Cleaning & Preprocessing,97.0,97,63,86
Caitlin Glass,Predictive Analytics,97.0,80,55,81
Caitlin Glass,Backend Development Fundamentals,97.0,51,62,81
Caitlin Glass,Training and Development,73.0,51,61,72
Caitlin Glass,API Integration in Mobile Apps,80.0,99,51,76
Caitlin Glass,Google Ads Fundamentals,66.0,54,90,80
Caitlin Glass,Design Tools Overview,65.0,52,56,68
Caitlin Glass,Model Evaluation,73.0,50,51,68
Caitlin Glass,API Development,87.0,74,61,79
Caitlin Glass,Supervised Learning,83.0,52,80,82
Caitlin Glass,Web Application Security,99.0,84,63,85
Joshua Lucas,Data Ethics,79.0,72,80,83
Joshua Lucas,Data Cleaning & Preprocessing,100.0,85,93,96
Joshua Lucas,Data Analysis with Pandas,51.0,73,82,74
Joshua Lucas,Data Analysis for Business Decisions,89.0,62,100,92
Joshua Lucas,Data Visualization with Matplotlib,89.0,93,87,91
Joshua Lucas,SEO Fundamentals,92.0,52,95,91
Joshua Lucas,Design Thinking Process,74.0,94,51,73
Joshua Lucas,Virtual Reality Development,87.0,100,62,82
Joshua Lucas,AI in Healthcare,88.0,81,88,90
Joshua Lucas,Operating Systems Overview,60.0,50,59,67
Joshua Lucas,Networking Basics,53.0,78,77,73
Joshua Lucas,Google Ads Fundamentals,66.0,96,85,82
Joshua Lucas,Progressive Web Apps (PWAs),61.0,80,93,82
Joshua Lucas,Negotiation Techniques,70.0,63,67,74
Joshua Lucas,Introduction to Finance,79.0,50,84,82
Amy Ponce,Data Cleaning & Preprocessing,52.0,78,58,66
Amy Ponce,Data Ethics,57.0,59,70,70
Amy Ponce,Data Visualization with Matplotlib,67.0,61,59,70
Amy Ponce,Data Analysis with Pandas,52.0,65,88,76
Amy Ponce,Data Analysis for Business Decisions,80.0,82,70,81
Amy Ponce,Remote Support Techniques,75.0,68,97,87
Amy Ponce,Risk Management in Cybersecurity,63.0,64,91,80
Amy Ponce,Deployment of ML Models,56.0,84,55,67
Amy Ponce,Supervised Learning,88.0,71,78,85
Amy Ponce,Ethics in AI,68.0,87,72,78
Amy Ponce,Google Cloud Platform Essentials,62.0,70,98,83
Amy Ponce,Virtual Reality Development,92.0,68,64,81
Amy Ponce,SEO for Content Creators,60.0,77,84,78
Amy Ponce,Talent Acquisition Strategies,61.0,64,80,76
Brandi Smith,Data Visualization with Matplotlib,68.0,84,79,80
Brandi Smith,Data Analysis with Pandas,84.0,60,76,82
Brandi Smith,Data Cleaning & Preprocessing,66.0,87,90,83
Brandi Smith,Data Analysis for Business Decisions,99.0,89,53,82
Brandi Smith,Data Ethics,78.0,74,64,77
Brandi Smith,API Integration in Mobile Apps,62.0,95,78,78
Brandi Smith,Security in Cloud Computing,74.0,97,84,85
Brandi Smith,Introduction to AI,61.0,55,82,76
Brandi Smith,Negotiation Techniques,90.0,83,69,84
Brandi Smith,AI in Robotics,96.0,98,72,89
Brandi Smith,Network Security Fundamentals,96.0,74,56,81
Brandi Smith,Machine Learning Basics,62.0,60,65,70
Joshua Campbell,Data Cleaning & Preprocessing,59.0,98,58,71
Joshua Campbell,Data Visualization with Matplotlib,82.0,58,51,72
Joshua Campbell,Data Ethics,52.0,93,59,68
Joshua Campbell,Data Analysis with Pandas,90.0,54,83,86
Joshua Campbell,Data Analysis for Business Decisions,96.0,79,77,88
Joshua Campbell,Monitoring and Logging,62.0,78,59,70
Joshua Campbell,Introduction to Blockchain,86.0,98,65,83
Joshua Campbell,Content Strategy Development,54.0,78,77,74
Joshua Campbell,Tokenomics,64.0,72,74,76
Joshua Campbell,AI in Robotics,65.0,57,63,70
Joshua Campbell,Negotiation Techniques,57.0,55,76,72
Joshua Campbell,Network Security Fundamentals,89.0,81,64,82
Joshua Campbell,Performance Optimization for Mobile Apps,97.0,70,88,92
Joshua Campbell,Virtual Reality Development,69.0,57,88,81
