User Name,Learning Path Title,Average Rating
Caitlin Glass,UI/UX Design,68.0
Caitlin Glass,Machine Learning,75.0
Caitlin Glass,Full Stack Development,79.0
Caitlin Glass,Cybersecurity,85.0
Joshua Lucas,Data Science,86.0
Joshua Lucas,Business Analysis,92.0
Joshua Lucas,Digital Marketing,86.5
Joshua Lucas,UI/UX Design,73.0
Joshua Lucas,Game Development,82.0
Joshua Lucas,Artificial Intelligence,90.0
Joshua Lucas,IT Support,70.0
Joshua Lucas,Web Development,82.0
Joshua Lucas,Sales Skills,74.0
Joshua Lucas,Finance Basics,82.0
Amy Ponce,Data Science,70.5
Amy Ponce,Business Analysis,81.0
Amy Ponce,IT Support,87.0
Amy Ponce,Cybersecurity,80.0
Amy Ponce,Machine Learning,76.0
Amy Ponce,Artificial Intelligence,78.0
Amy Ponce,Cloud Computing,83.0
Amy Ponce,Game Development,81.0
Amy Ponce,Content Creation,78.0
Amy Ponce,Human Resources,76.0
Brandi Smith,Data Science,78.4
Brandi Smith,Business Analysis,82.0
Brandi Smith,Mobile App Development,78.0
Brandi Smith,Cybersecurity,83.0
Brandi Smith,Artificial Intelligence,82.5
Brandi Smith,Sales Skills,84.0
Joshua Campbell,Data Science,74.25
Joshua Campbell,Business Analysis,88.0
Joshua Campbell,DevOps,70.0
Joshua Campbell,Blockchain Technology,79.5
Joshua Campbell,Content Creation,74.0
Joshua Campbell,Artificial Intelligence,70.0
Joshua Campbell,Sales Skills,72.0
Joshua Campbell,Cybersecurity,82.0
Joshua Campbell,Mobile App Development,92.0
Joshua Campbell,Game Development,81.0
Guy Flynn,Data Science,79.8
Guy Flynn,Business Analysis,81.0
Guy Flynn,Digital Marketing,81.0
Guy Flynn,Human Resources,73.0
Guy Flynn,Artificial Intelligence,85.0
Guy Flynn,Game Development,73.0
Guy Flynn,Finance Basics,96.0
Guy Flynn,Sales Skills,82.0
Mark Valdez,Data Science,77.25
Mark Valdez,Business Analysis,94.5
Mark Valdez,Project Management,72.0
Mark Valdez,Mobile App Development,72.0
Mark Valdez,Digital Marketing,78.0
Mark Valdez,Cybersecurity,66.5
Mark Valdez,Content Creation,78.0
Mark Valdez,DevOps,79.0
Joshua Johnson,Data Science,80.0
Joshua Johnson,Business Analysis,79.0
Joshua Johnson,IT Support,77.0
Joshua Johnson,DevOps,71.0
Joshua Johnson,Human Resources,74.0
Joshua Johnson,Content Creation,84.0
Joshua Johnson,UI/UX Design,76.0
Joshua Johnson,Artificial Intelligence,79.0
Craig Sanders,Data Science,79.6
Craig Sanders,Business Analysis,85.0
Craig Sanders,Full Stack Development,85.0
Craig Sanders,Content Creation,84.0
Craig Sanders,Cloud Computing,74.0
Craig Sanders,Finance Basics,97.0
Craig Sanders,Cybersecurity,86.0
Chelsea Roach,Data Science,77.0
Chelsea Roach,Business Analysis,84.0
Chelsea Roach,Finance Basics,86.0
Chelsea Roach,IT Support,80.0
Chelsea Roach,Cloud Computing,85.0
Chelsea Roach,Artificial Intelligence,80.0
Chelsea Roach,Project Management,86.0
Chelsea Roach,Human Resources,79.0
Chelsea Roach,Cybersecurity,78.0
Robin Mcdaniel,Business Analysis,85.0
Robin Mcdaniel,Data Science,85.25
Robin Mcdaniel,Content Creation,79.0
Robin Mcdaniel,Full Stack Development,74.0
Robin Mcdaniel,Sales Skills,80.0
Robin Mcdaniel,Human Resources,86.0
Robin Mcdaniel,Game Development,86.0
Robin Mcdaniel,Finance Basics,66.0
Robin Mcdaniel,Web Development,69.0
Robin Mcdaniel,Cybersecurity,75.0
Wanda Sanchez,Business Analysis,75.0
Wanda Sanchez,Data Science,81.0
Wanda Sanchez,Full Stack Development,74.0
Wanda Sanchez,Finance Basics,82.0
Wanda Sanchez,Blockchain Technology,81.0
Wanda Sanchez,IT Support,77.0
Wanda Sanchez,UI/UX Design,64.0
Kimberly Wood,Data Science,75.6
Kimberly Wood,Human Resources,78.5
Kimberly Wood,DevOps,82.5
Kimberly Wood,Cloud Computing,76.0
Kimberly Wood,Finance Basics,66.0
Kimberly Wood,Machine Learning,79.0
Kimberly Wood,Blockchain Technology,85.0
Wendy Hopkins,Data Science,86.25
Wendy Hopkins,Business Analysis,75.0
Wendy Hopkins,Machine Learning,90.0
Wendy Hopkins,Web Development,84.0
Wendy Hopkins,Game Development,81.0
Wendy Hopkins,Cybersecurity,82.0
Wendy Hopkins,Blockchain Technology,80.0
Suzanne Burton,Business Analysis,89.0
Suzanne Burton,Data Science,80.75
Suzanne Burton,Artificial Intelligence,84.0
Suzanne Burton,Web Development,92.0
Suzanne Burton,Machine Learning,78.0
Suzanne Burton,Full Stack Development,76.0
Suzanne Burton,IT Support,88.0
Julie Thompson,Data Science,77.0
Julie Thompson,Business Analysis,75.33
Julie Thompson,Human Resources,75.0
Julie Thompson,IT Support,76.0
Julie Thompson,Mobile App Development,83.0
Alicia Mason,Data Science,78.2
Alicia Mason,Business Analysis,87.5
Alicia Mason,Artificial Intelligence,82.0
Alicia Mason,IT Support,66.0
Alicia Mason,Machine Learning,86.0
Alicia Mason,Digital Marketing,74.0
Jeremy Bartlett,Data Science,74.75
Jeremy Bartlett,Business Analysis,79.0
Jeremy Bartlett,Cloud Computing,85.0
Jeremy Bartlett,Content Creation,81.0
Jeremy Bartlett,Digital Marketing,87.5
Jeremy Bartlett,Web Development,86.0
Jeremy Bartlett,Machine Learning,79.0
Jeremy Bartlett,Mobile App Development,75.0
Jeremy Bartlett,Project Management,79.0
Jeremy Bartlett,Artificial Intelligence,74.0
Elizabeth Pittman,Data Science,79.25
Elizabeth Pittman,Business Analysis,77.0
Elizabeth Pittman,Blockchain Technology,83.0
Elizabeth Pittman,Digital Marketing,75.0
Elizabeth Pittman,Full Stack Development,80.0
Elizabeth Pittman,Cloud Computing,92.0
Elizabeth Pittman,Sales Skills,82.0
Elizabeth Pittman,Finance Basics,69.0
Elizabeth Pittman,Web Development,73.0
Elizabeth Pittman,Mobile App Development,81.0
Elizabeth Pittman,Game Development,87.0
Daniel Rasmussen,Data Science,79.0
Daniel Rasmussen,Business Analysis,86.0
Daniel Rasmussen,Full Stack Development,79.5
Daniel Rasmussen,Machine Learning,84.0
Daniel Rasmussen,Cloud Computing,89.0
Daniel Rasmussen,Human Resources,77.0
Daniel Rasmussen,Project Management,77.0
Daniel Rasmussen,Sales Skills,71.0
Daniel Rasmussen,Web Development,79.0
Veronica Ramirez,Business Analysis,82.0
Veronica Ramirez,Data Science,81.67
Veronica Ramirez,Human Resources,77.0
Veronica Ramirez,Blockchain Technology,74.0
Veronica Ramirez,Full Stack Development,72.0
Veronica Ramirez,Machine Learning,82.0
Veronica Ramirez,Mobile App Development,70.0
Veronica Ramirez,Project Management,88.0
Veronica Ramirez,Finance Basics,78.0
Veronica Ramirez,Cybersecurity,87.0
Veronica Ramirez,Digital Marketing,91.0
Veronica Ramirez,IT Support,86.0
Mr. Kevin Olson,Data Science,73.0
Mr. Kevin Olson,Business Analysis,83.0
Mr. Kevin Olson,IT Support,86.0
Mr. Kevin Olson,Web Development,82.0
Mr. Kevin Olson,Project Management,77.5
Mr. Kevin Olson,Content Creation,76.0
Mr. Kevin Olson,Human Resources,82.33
Mr. Kevin Olson,Machine Learning,86.0
Mr. Kevin Olson,Cloud Computing,84.0
James Bridges,Data Science,84.25
James Bridges,Business Analysis,86.67
James Bridges,Cybersecurity,85.0
James Bridges,Human Resources,87.0
James Bridges,Project Management,69.0
James Bridges,Web Development,82.0
James Bridges,Machine Learning,68.0
Angela Wright,Data Science,78.25
Angela Wright,Business Analysis,71.0
Angela Wright,Game Development,77.0
Angela Wright,Project Management,92.0
Angela Wright,DevOps,95.0
Angela Wright,Full Stack Development,78.5
Angela Wright,Human Resources,81.0
Angela Wright,UI/UX Design,83.0
Angela Wright,Artificial Intelligence,82.0
Angela Wright,Blockchain Technology,95.0
Jennifer Trujillo,Business Analysis,73.5
Jennifer Trujillo,Data Science,82.5
Jennifer Trujillo,Human Resources,81.0
Jennifer Trujillo,Project Management,79.0
Jennifer Trujillo,IT Support,74.0
Haley Steele,Data Science,84.5
Haley Steele,Business Analysis,87.0
Haley Steele,Finance Basics,74.5
Haley Steele,Cloud Computing,78.0
Haley Steele,Project Management,78.0
Haley Steele,Full Stack Development,79.0
David Harris,Data Science,76.5
David Harris,Business Analysis,84.0
David Harris,Sales Skills,76.0
David Harris,Cybersecurity,86.0
David Harris,Web Development,74.0
David Harris,Content Creation,84.0
David Harris,Blockchain Technology,80.0
Dr. Kenneth Day,Data Science,78.25
Dr. Kenneth Day,Business Analysis,80.0
Dr. Kenneth Day,UI/UX Design,76.0
Dr. Kenneth Day,Project Management,71.5
Dr. Kenneth Day,Sales Skills,82.0
Dr. Kenneth Day,DevOps,90.0
Dr. Kenneth Day,Human Resources,88.0
Dr. Kenneth Day,Full Stack Development,78.0
Dr. Kenneth Day,Web Development,70.0
Dr. Kenneth Day,IT Support,90.0
Leah Walker,Data Science,78.0
Leah Walker,Business Analysis,79.5
Leah Walker,Digital Marketing,72.0
Leah Walker,Sales Skills,93.0
Leah Walker,Project Management,85.0
Leah Walker,DevOps,81.0
Leah Walker,Mobile App Development,86.0
Michelle Wilson,Data Science,84.0
Michelle Wilson,Business Analysis,91.0
Michelle Wilson,Full Stack Development,86.0
Michelle Wilson,Cloud Computing,76.0
Michelle Wilson,Mobile App Development,86.0
Michelle Wilson,Project Management,71.5
Michelle Wilson,UI/UX Design,89.0
Michelle Wilson,Sales Skills,65.0
Jeffrey Santana,Data Science,77.33
Jeffrey Santana,Business Analysis,80.5
Jeffrey Santana,IT Support,79.0
Jeffrey Santana,Project Management,77.0
Jeffrey Santana,Game Development,87.0
Jeffrey Santana,Digital Marketing,71.0
Jeffrey Santana,Blockchain Technology,68.0
Jeffrey Santana,Machine Learning,84.0
Jeffrey Santana,Cloud Computing,83.0
Jeffrey Santana,Sales Skills,81.0
Christopher Allen,Data Science,83.0
Christopher Allen,Business Analysis,91.0
Christopher Allen,Human Resources,86.0
Christopher Allen,Machine Learning,71.5
Christopher Allen,UI/UX Design,79.5
Christopher Allen,Artificial Intelligence,78.0
Christopher Allen,Sales Skills,74.0
Christopher Allen,Finance Basics,82.0
Christopher Allen,Full Stack Development,89.0
Christopher Allen,Blockchain Technology,91.0
Bianca Frazier MD,Data Science,81.25
Bianca Frazier MD,Business Analysis,84.0
Bianca Frazier MD,Web Development,95.0
Bianca Frazier MD,Game Development,82.5
Bianca Frazier MD,Sales Skills,88.5
Patricia Brewer,Data Science,77.75
Patricia Brewer,Business Analysis,82.0
Patricia Brewer,Cybersecurity,70.5
Patricia Brewer,Artificial Intelligence,87.0
Patricia Brewer,IT Support,75.0
Patricia Brewer,Cloud Computing,80.0
Patricia Brewer,Mobile App Development,89.0
Kevin Velazquez,Data Science,78.67
Kevin Velazquez,Business Analysis,73.0
Kevin Velazquez,Artificial Intelligence,79.0
Kevin Velazquez,Cloud Computing,84.0
Kevin Velazquez,Digital Marketing,96.0
Kevin Velazquez,Web Development,83.0
Kimberly Cain,Data Science,83.4
Kimberly Cain,Business Analysis,82.0
Kimberly Cain,Digital Marketing,93.0
Kimberly Cain,Machine Learning,73.0
Kimberly Cain,Full Stack Development,81.0
Kimberly Cain,Finance Basics,70.0
Kimberly Cain,IT Support,85.0
Kimberly Cain,Project Management,76.0
Kimberly Cain,Game Development,82.0
Kimberly Cain,Sales Skills,96.0
Briana Young,Data Science,80.0
Briana Young,Business Analysis,84.0
Briana Young,Cybersecurity,75.0
Briana Young,Web Development,77.0
Briana Young,Full Stack Development,84.0
Briana Young,Game Development,83.0
Briana Young,UI/UX Design,83.0
Briana Young,DevOps,81.0
Matthew Martinez,Data Science,83.5
Matthew Martinez,Business Analysis,80.0
Matthew Martinez,Machine Learning,79.0
Matthew Martinez,Game Development,75.0
Matthew Martinez,Cloud Computing,75.0
Matthew Martinez,Artificial Intelligence,75.0
Matthew Martinez,Digital Marketing,73.0
Justin Anderson,Business Analysis,85.0
Justin Anderson,Data Science,79.25
Justin Anderson,Project Management,72.0
Justin Anderson,Machine Learning,95.0
Justin Anderson,Content Creation,77.0
Michael Maldonado,Data Science,76.5
Michael Maldonado,Business Analysis,76.0
Michael Maldonado,UI/UX Design,66.0
Michael Maldonado,DevOps,86.0
Michael Maldonado,Game Development,95.0
Michael Maldonado,Full Stack Development,73.0
Michael Maldonado,Cybersecurity,89.0
Debra Rodriguez,Data Science,80.0
Debra Rodriguez,Business Analysis,79.0
Debra Rodriguez,Sales Skills,74.0
Debra Rodriguez,Cloud Computing,88.0
Debra Rodriguez,Mobile App Development,73.0
Debra Rodriguez,Digital Marketing,90.0
Debra Rodriguez,Web Development,93.0
Debra Rodriguez,UI/UX Design,91.0
Debra Rodriguez,DevOps,82.0
Jimmy Murray,Data Science,74.5
Jimmy Murray,Business Analysis,79.0
Jimmy Murray,Sales Skills,78.67
Jimmy Murray,Project Management,80.0
Jimmy Murray,Finance Basics,67.5
Jimmy Murray,Cybersecurity,94.0
Jimmy Murray,Mobile App Development,67.0
Tyler Edwards,Business Analysis,87.0
Tyler Edwards,Data Science,83.75
Tyler Edwards,Mobile App Development,81.5
Tyler Edwards,Machine Learning,88.0
Tyler Edwards,Finance Basics,76.0
Tyler Edwards,Human Resources,88.0
Tyler Edwards,UI/UX Design,93.0
Tyler Edwards,Full Stack Development,97.0
Travis Gomez,Data Science,81.0
Travis Gomez,Business Analysis,71.0
Travis Gomez,Web Development,86.0
Travis Gomez,Sales Skills,85.0
Travis Gomez,Digital Marketing,67.0
Travis Gomez,Finance Basics,86.0
Travis Gomez,Machine Learning,89.0
Travis Gomez,Project Management,88.0
Travis Gomez,Content Creation,70.0
Travis Gomez,IT Support,78.0
Travis Gomez,Game Development,94.0
Travis Gomez,Mobile App Development,88.0
Edward Nguyen,Data Science,82.0
Edward Nguyen,Business Analysis,82.5
Edward Nguyen,Full Stack Development,77.0
Edward Nguyen,Content Creation,82.0
Edward Nguyen,Sales Skills,68.0
Edward Nguyen,IT Support,86.0
Edward Nguyen,Cloud Computing,90.0
Edward Nguyen,Web Development,83.0
Edward Nguyen,Project Management,79.0
Edward Nguyen,UI/UX Design,83.0
Amy Smith,Data Science,85.8
Amy Smith,Business Analysis,88.0
Amy Smith,Sales Skills,86.5
Amy Smith,Game Development,79.0
Amy Smith,Project Management,84.0
Amy Smith,Human Resources,72.0
Amy Smith,Cloud Computing,67.0
Jessica Munoz,Data Science,79.0
Jessica Munoz,Business Analysis,86.0
Jessica Munoz,IT Support,68.0
Jessica Munoz,Finance Basics,72.0
Jessica Munoz,Web Development,91.0
Jessica Munoz,Mobile App Development,84.0
Jessica Munoz,Content Creation,71.0
Jessica Munoz,DevOps,78.0
Curtis Jones,Data Science,83.5
Curtis Jones,Business Analysis,85.5
Curtis Jones,Game Development,80.0
Curtis Jones,DevOps,68.0
Curtis Jones,Finance Basics,78.0
Curtis Jones,UI/UX Design,77.0
Curtis Jones,Digital Marketing,78.0
Curtis Jones,Sales Skills,86.0
Curtis Jones,Artificial Intelligence,65.0
Curtis Jones,Mobile App Development,85.5
Teresa Henderson,Data Science,70.0
Teresa Henderson,Business Analysis,73.0
Teresa Henderson,UI/UX Design,80.0
Teresa Henderson,Artificial Intelligence,75.0
Teresa Henderson,IT Support,81.0
Teresa Henderson,Full Stack Development,64.0
Jessica Lawrence,Data Science,79.75
Jessica Lawrence,Business Analysis,80.0
Jessica Lawrence,Mobile App Development,82.0
Jessica Lawrence,Project Management,81.0
Jessica Lawrence,Blockchain Technology,82.0
Jessica Lawrence,Cloud Computing,79.0
Jessica Lawrence,Cybersecurity,64.0
Jessica Lawrence,Artificial Intelligence,69.0
Sheri Diaz,Data Science,82.75
Sheri Diaz,Business Analysis,83.0
Sheri Diaz,Machine Learning,76.0
Sheri Diaz,Full Stack Development,85.0
Sheri Diaz,Content Creation,73.0
Sheri Diaz,Sales Skills,82.0
Sheri Diaz,DevOps,88.0
Sheri Diaz,IT Support,71.0
Jacob Singh,Data Science,79.0
Jacob Singh,Business Analysis,77.0
Jacob Singh,IT Support,77.0
Jacob Singh,Blockchain Technology,95.0
Jacob Singh,Sales Skills,81.0
Alexandra Thomas,Data Science,77.75
Alexandra Thomas,Business Analysis,92.0
Alexandra Thomas,Game Development,67.0
Alexandra Thomas,Cybersecurity,84.0
Alexandra Thomas,Web Development,61.0
Alexandra Thomas,Full Stack Development,76.0
Alexandra Thomas,Project Management,83.0
Alexandra Thomas,Human Resources,70.0
Desiree Beck,Data Science,78.2
Desiree Beck,Business Analysis,86.0
Desiree Beck,Sales Skills,80.0
Desiree Beck,Cybersecurity,78.0
Desiree Beck,Full Stack Development,77.0
Desiree Beck,Game Development,89.0
Desiree Beck,Cloud Computing,90.0
Edward David,Data Science,81.8
Edward David,Business Analysis,77.5
Edward David,Digital Marketing,73.0
Edward David,Cloud Computing,71.0
Edward David,Artificial Intelligence,79.0
Edward David,Sales Skills,84.0
Edward David,Blockchain Technology,78.0
Jennifer Mccall,Data Science,79.2
Jennifer Mccall,Business Analysis,75.0
Jennifer Mccall,Digital Marketing,83.0
Jennifer Mccall,Web Development,87.5
Jennifer Mccall,Game Development,68.0
Jennifer Mccall,Project Management,84.0
Jennifer Mccall,Artificial Intelligence,96.0
Jennifer Mccall,Sales Skills,70.0
Danielle Lopez,Data Science,86.8
Danielle Lopez,Business Analysis,76.5
Danielle Lopez,Game Development,80.0
Danielle Lopez,Finance Basics,74.0
Danielle Lopez,UI/UX Design,74.0
Danielle Lopez,Artificial Intelligence,78.0
Danielle Lopez,Cybersecurity,84.0
Todd King,Data Science,77.8
Todd King,Business Analysis,79.0
Todd King,Finance Basics,83.0
Todd King,Cybersecurity,95.0
Todd King,Web Development,69.0
Todd King,Sales Skills,82.0
Todd King,Game Development,65.0
Todd King,Human Resources,63.0
Todd King,IT Support,76.0
Nicole Roberts,Business Analysis,74.0
Nicole Roberts,Data Science,75.25
Nicole Roberts,Artificial Intelligence,78.0
Nicole Roberts,Mobile App Development,88.0
Nicole Roberts,Machine Learning,74.0
Nicole Roberts,DevOps,78.0
Yvonne Blair,Data Science,78.0
Yvonne Blair,Business Analysis,79.0
Yvonne Blair,Artificial Intelligence,78.0
Yvonne Blair,Full Stack Development,78.0
Yvonne Blair,Human Resources,82.0
Yvonne Blair,Web Development,74.0
Yvonne Blair,Sales Skills,88.0
Yvonne Blair,Cybersecurity,77.0
Robert Campbell,Data Science,83.8
Robert Campbell,Web Development,91.0
Robert Campbell,Artificial Intelligence,80.0
Robert Campbell,Content Creation,85.0
Robert Campbell,Project Management,78.0
Robert Campbell,IT Support,71.0
Paul Ross,Data Science,78.75
Paul Ross,Business Analysis,74.0
Paul Ross,Sales Skills,70.0
Paul Ross,Finance Basics,87.0
Paul Ross,Cybersecurity,77.0
Paul Ross,DevOps,97.0
Paul Ross,Digital Marketing,87.0
Paul Ross,Game Development,75.0
Paul Ross,Web Development,82.5
Lance Smith,Data Science,81.0
Lance Smith,Business Analysis,87.0
Lance Smith,Machine Learning,83.5
Lance Smith,Sales Skills,71.0
Lance Smith,Blockchain Technology,71.0
Lance Smith,IT Support,85.0
Lance Smith,Full Stack Development,90.0
Lance Smith,DevOps,83.0
Michael Mendez,Data Science,73.5
Michael Mendez,Business Analysis,77.0
Michael Mendez,Digital Marketing,90.0
Michael Mendez,UI/UX Design,77.0
Michael Mendez,Game Development,84.0
Michael Mendez,Sales Skills,83.0
Rebecca Patton,Data Science,77.6
Rebecca Patton,Business Analysis,83.5
Rebecca Patton,Digital Marketing,67.0
Rebecca Patton,DevOps,87.0
Rebecca Patton,Finance Basics,78.0
Rebecca Patton,IT Support,78.0
Rebecca Patton,Cloud Computing,63.0
Rebecca Patton,Artificial Intelligence,81.5
Justin Rodriguez,Data Science,82.5
Justin Rodriguez,Business Analysis,81.0
Justin Rodriguez,Machine Learning,83.0
Justin Rodriguez,Game Development,72.5
Justin Rodriguez,Finance Basics,82.0
Justin Rodriguez,Sales Skills,87.0
Justin Rodriguez,Mobile App Development,85.0
Alexander Brown,Data Science,91.67
Alexander Brown,Business Analysis,84.0
Alexander Brown,Project Management,64.0
Alexander Brown,Web Development,81.0
Alexander Brown,Finance Basics,72.0
Alexander Brown,Artificial Intelligence,75.5
Alexander Brown,Game Development,88.0
Alexander Brown,Cloud Computing,72.0
Alexander Brown,Machine Learning,84.0
Alexander Brown,Cybersecurity,77.0
Alexander Brown,UI/UX Design,70.0
Brittany Shaffer,Data Science,79.0
Brittany Shaffer,Business Analysis,79.0
Brittany Shaffer,Human Resources,76.0
Brittany Shaffer,IT Support,77.0
Brittany Shaffer,Digital Marketing,78.5
Brittany Shaffer,Project Management,86.5
Brittany Shaffer,UI/UX Design,75.0
Rebecca Solis,Data Science,76.0
Rebecca Solis,Business Analysis,77.5
Rebecca Solis,UI/UX Design,87.0
Rebecca Solis,Content Creation,86.0
Rebecca Solis,Web Development,85.5
Rebecca Solis,Digital Marketing,86.0
Rebecca Solis,Sales Skills,83.0
Natasha Potter,Data Science,87.25
Natasha Potter,Business Analysis,65.0
Natasha Potter,Game Development,84.0
Natasha Potter,Full Stack Development,85.0
Natasha Potter,Project Management,89.0
Natasha Potter,Digital Marketing,93.0
Natasha Potter,Artificial Intelligence,90.0
Natasha Potter,Finance Basics,66.0
Natasha Potter,IT Support,96.0
Natasha Potter,Sales Skills,65.0
Natasha Potter,Cloud Computing,96.0
Richard Bishop,Data Science,79.0
Richard Bishop,Business Analysis,82.0
Richard Bishop,Cybersecurity,74.5
Richard Bishop,Human Resources,76.0
Richard Bishop,Artificial Intelligence,80.0
Richard Bishop,UI/UX Design,83.0
Richard Bishop,Digital Marketing,69.0
Richard Bishop,Finance Basics,92.0
Richard Bishop,Sales Skills,80.0
Richard Bishop,Project Management,72.0
Paul Garcia,Data Science,86.0
Paul Garcia,Business Analysis,77.0
Paul Garcia,Blockchain Technology,75.0
Paul Garcia,Sales Skills,75.0
Paul Garcia,IT Support,83.0
Paul Garcia,Game Development,79.0
Paul Garcia,Project Management,80.0
Joshua Mueller,Data Science,75.8
Joshua Mueller,Business Analysis,88.0
Joshua Mueller,Full Stack Development,83.5
Joshua Mueller,Finance Basics,70.0
Joshua Mueller,Game Development,87.5
Joshua Mueller,Digital Marketing,87.0
Roy Brennan,Data Science,77.0
Roy Brennan,Business Analysis,84.0
Roy Brennan,Digital Marketing,86.0
Roy Brennan,Content Creation,91.0
Roy Brennan,Blockchain Technology,82.0
Roy Brennan,DevOps,84.0
Roy Brennan,Project Management,84.0
Roy Brennan,Cybersecurity,70.0
Roy Brennan,UI/UX Design,78.0
Gina Evans,Business Analysis,79.0
Gina Evans,Data Science,75.75
Gina Evans,Full Stack Development,86.0
Gina Evans,Human Resources,71.0
Gina Evans,Blockchain Technology,70.0
Gina Evans,Mobile App Development,79.0
Erica Kelly,Business Analysis,89.0
Erica Kelly,Data Science,79.0
Erica Kelly,Blockchain Technology,65.5
Erica Kelly,Artificial Intelligence,78.0
Erica Kelly,Human Resources,89.0
Erica Kelly,Digital Marketing,86.0
Erica Kelly,Content Creation,82.0
Erica Kelly,Mobile App Development,93.0
Sydney Waters,Data Science,81.4
Sydney Waters,Business Analysis,87.5
Sydney Waters,Game Development,80.0
Sydney Waters,Full Stack Development,82.5
Sydney Waters,Mobile App Development,77.0
Sydney Waters,Content Creation,77.0
Sydney Waters,Blockchain Technology,77.0
Sydney Waters,DevOps,88.0
Lisa Travis,Data Science,77.0
Lisa Travis,Business Analysis,80.0
Lisa Travis,Cloud Computing,85.0
Lisa Travis,Human Resources,73.0
Lisa Travis,IT Support,78.0
Lisa Travis,Finance Basics,76.0
Lisa Travis,Sales Skills,75.0
Lisa Travis,Blockchain Technology,67.0
Monica Freeman,Data Science,83.25
Monica Freeman,Business Analysis,80.0
Monica Freeman,UI/UX Design,75.0
Monica Freeman,Blockchain Technology,76.0
Monica Freeman,Mobile App Development,85.0
Monica Freeman,IT Support,85.0
Monica Freeman,Cybersecurity,74.0
Monica Freeman,Machine Learning,80.0
Haley Baker,Data Science,80.0
Haley Baker,Business Analysis,98.0
Haley Baker,Mobile App Development,72.0
Haley Baker,Blockchain Technology,89.0
Haley Baker,DevOps,90.0
Haley Baker,Content Creation,83.0
Haley Baker,Full Stack Development,92.0
Haley Baker,Web Development,77.0
Haley Baker,Cybersecurity,93.0
Derrick Smith,Data Science,76.75
Derrick Smith,Business Analysis,91.0
Derrick Smith,Finance Basics,70.0
Derrick Smith,Sales Skills,84.0
Derrick Smith,Web Development,73.0
Derrick Smith,Human Resources,79.0
Derrick Smith,Cloud Computing,80.0
Patrick Hall,Data Science,76.5
Patrick Hall,Business Analysis,90.0
Patrick Hall,Digital Marketing,70.0
Patrick Hall,Cloud Computing,80.0
Patrick Hall,Sales Skills,77.0
Patrick Hall,Game Development,65.0
Patrick Hall,Human Resources,76.0
Patrick Hall,Project Management,77.0
Patrick Hall,Content Creation,87.0
Kristie Willis,Data Science,76.5
Kristie Willis,Business Analysis,90.0
Kristie Willis,Content Creation,79.5
Kristie Willis,Digital Marketing,80.0
Kristie Willis,UI/UX Design,94.0
Kristie Willis,Sales Skills,84.0
Kristie Willis,Finance Basics,73.0
James Perry,Business Analysis,92.0
James Perry,Data Science,77.5
James Perry,Human Resources,74.5
James Perry,Blockchain Technology,82.0
James Perry,Finance Basics,83.0
James Perry,Digital Marketing,75.0
James Perry,Sales Skills,73.0
Danielle Fuller,Business Analysis,85.0
Danielle Fuller,Data Science,85.5
Danielle Fuller,Project Management,85.0
Danielle Fuller,Cloud Computing,72.0
Danielle Fuller,Machine Learning,82.0
Danielle Fuller,Human Resources,88.0
Danielle Fuller,Digital Marketing,82.0
Danielle Fuller,Artificial Intelligence,77.0
Joseph Curtis,Data Science,76.0
Joseph Curtis,Business Analysis,78.0
Joseph Curtis,Content Creation,79.0
Joseph Curtis,Sales Skills,96.0
Joseph Curtis,Human Resources,72.0
Joseph Curtis,DevOps,72.5
Joseph Curtis,IT Support,82.0
Jeffery Young,Data Science,81.0
Jeffery Young,Business Analysis,85.0
Jeffery Young,Finance Basics,70.0
Jeffery Young,Game Development,90.0
Jeffery Young,Cloud Computing,91.0
Jeffery Young,Cybersecurity,78.0
Jeffery Young,Artificial Intelligence,77.0
Jeffery Young,Sales Skills,73.0
Jeffery Young,UI/UX Design,78.0
Jeffery Young,Web Development,75.0
Jeffery Young,Full Stack Development,79.0
Jeffery Young,IT Support,74.0
Theresa Foley,Data Science,77.75
Theresa Foley,Business Analysis,79.5
Theresa Foley,IT Support,81.0
Theresa Foley,Human Resources,83.0
Theresa Foley,Sales Skills,74.0
Theresa Foley,Web Development,85.0
Theresa Foley,Content Creation,73.0
Jessica Vargas,Data Science,75.5
Jessica Vargas,Business Analysis,71.0
Jessica Vargas,Machine Learning,86.0
Jessica Vargas,Finance Basics,85.0
Jessica Vargas,Sales Skills,80.33
Jessica Vargas,UI/UX Design,68.0
Jessica Vargas,Artificial Intelligence,79.0
Jessica Vargas,Content Creation,77.0
Aaron Carpenter,Data Science,76.75
Aaron Carpenter,Business Analysis,80.0
Aaron Carpenter,Finance Basics,90.0
Aaron Carpenter,Machine Learning,88.0
Aaron Carpenter,Game Development,74.0
Aaron Carpenter,Web Development,84.0
Aaron Carpenter,Digital Marketing,73.0
Dawn Dixon,Data Science,76.5
Dawn Dixon,Business Analysis,81.0
Dawn Dixon,Mobile App Development,80.0
Dawn Dixon,Content Creation,88.0
Dawn Dixon,Machine Learning,74.5
Dawn Dixon,Finance Basics,81.0
Dawn Dixon,DevOps,76.0
Dawn Dixon,IT Support,77.0
James Sutton,Business Analysis,79.0
James Sutton,Data Science,76.0
James Sutton,IT Support,82.0
James Sutton,Project Management,84.0
James Sutton,Web Development,87.0
James Sutton,Sales Skills,86.0
